DateTime,idx,Date,Day,Hour,Weekday,Week,Month,PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),CO(GT),C6H6(GT),NOx(GT),NO2(GT),T,RH,AH,ewma
2004-12-28 02:00:00,7016,2004-12-28,28,2,2,53,12,939.0,648.0,949.0,1084.0,680.0,,2.9,,,10.2,66.9,0.8323,1090.7726756349866
2004-12-28 03:00:00,7017,2004-12-28,28,3,2,53,12,961.0,654.0,925.0,1084.0,755.0,,3.0,,,9.5,70.1,0.8343,1086.2575585449956
2004-12-28 04:00:00,7018,2004-12-28,28,4,2,53,12,916.0,623.0,962.0,1064.0,725.0,,2.5,,,9.8,69.4,0.8397,1071.4191861816653
2004-12-28 05:00:00,7019,2004-12-28,28,5,2,53,12,835.0,484.0,1266.0,961.0,432.0,,0.9,,,10.7,62.5,0.802,997.8063953938885
2004-12-28 06:00:00,7020,2004-12-28,28,6,2,53,12,885.0,572.0,1081.0,1031.0,612.0,,1.8,,,10.4,64.8,0.8138,1019.9354651312962
2004-12-28 07:00:00,7021,2004-12-28,28,7,2,53,12,1088.0,839.0,760.0,1236.0,951.0,,6.6,,,9.7,73.1,0.8772,1163.9784883770988
2004-12-28 08:00:00,7022,2004-12-28,28,8,2,53,12,1358.0,1158.0,529.0,1537.0,1326.0,,15.3,,,9.3,77.0,0.9018,1412.6594961256997
2004-12-28 09:00:00,7023,2004-12-28,28,9,2,53,12,1456.0,1389.0,443.0,1808.0,1504.0,,23.4,,,9.1,77.1,0.8947,1676.2198320419
2004-12-28 10:00:00,7024,2004-12-28,28,10,2,53,12,1274.0,1159.0,545.0,1493.0,1326.0,,15.3,,,10.6,67.9,0.8666,1554.0732773473
2004-12-28 11:00:00,7025,2004-12-28,28,11,2,53,12,1092.0,946.0,691.0,1234.0,1043.0,,9.2,,,12.7,56.7,0.8304,1340.6910924491
2004-12-28 12:00:00,7026,2004-12-28,28,12,2,53,12,1111.0,993.0,662.0,1287.0,1058.0,,10.4,,,13.0,53.9,0.8029,1304.8970308163669
2004-12-28 13:00:00,7027,2004-12-28,28,13,2,53,12,1177.0,1143.0,574.0,1443.0,1205.0,,14.8,,,13.9,49.0,0.7727,1396.965676938789
2004-12-28 14:00:00,7028,2004-12-28,28,14,2,53,12,1199.0,1138.0,581.0,1452.0,1203.0,,14.6,,,14.4,49.2,0.8027,1433.655225646263
2004-12-28 15:00:00,7029,2004-12-28,28,15,2,53,12,1121.0,1003.0,656.0,1323.0,1058.0,,10.7,,,14.3,48.6,0.79,1359.885075215421
2004-12-28 16:00:00,7030,2004-12-28,28,16,2,53,12,1252.0,1164.0,559.0,1474.0,1257.0,,15.5,,,13.6,52.8,0.8177,1435.9616917384737
2004-12-28 17:00:00,7031,2004-12-28,28,17,2,53,12,1233.0,1144.0,575.0,1436.0,1271.0,,14.9,,,13.1,54.3,0.8167,1435.9872305794913
2004-12-28 18:00:00,7032,2004-12-28,28,18,2,53,12,1215.0,1063.0,616.0,1370.0,1214.0,,12.4,,,12.4,59.3,0.853,1391.995743526497
2004-12-28 19:00:00,7033,2004-12-28,28,19,2,53,12,1193.0,1020.0,645.0,1340.0,1135.0,,11.2,,,12.1,61.5,0.8677,1357.3319145088324
2004-12-28 20:00:00,7034,2004-12-28,28,20,2,53,12,1195.0,1026.0,637.0,1342.0,1150.0,,11.3,,,12.0,60.8,0.852,1347.1106381696109
2004-12-28 21:00:00,7035,2004-12-28,28,21,2,53,12,1301.0,1080.0,579.0,1435.0,1248.0,,12.9,,,11.0,73.8,0.9677,1405.7035460565369
2004-12-28 22:00:00,7036,2004-12-28,28,22,2,53,12,1126.0,828.0,722.0,1250.0,955.0,,6.4,,,9.6,82.9,0.99,1301.9011820188455
2004-12-28 23:00:00,7037,2004-12-28,28,23,2,53,12,1013.0,687.0,872.0,1135.0,726.0,,3.6,,,8.6,83.5,0.9372,1190.633727339615
2004-12-29 00:00:00,7038,2004-12-29,29,0,3,53,12,982.0,645.0,922.0,1107.0,708.0,,2.9,,,8.7,83.0,0.9393,1134.8779091132049
2004-12-29 01:00:00,7039,2004-12-29,29,1,3,53,12,970.0,642.0,922.0,1107.0,704.0,,2.8,,,8.8,81.2,0.9214,1116.2926363710683
2004-12-29 02:00:00,7040,2004-12-29,29,2,3,53,12,959.0,637.0,958.0,1107.0,667.0,,2.8,,,8.9,79.0,0.9032,1110.0975454570228
2004-12-29 03:00:00,7041,2004-12-29,29,3,3,53,12,925.0,598.0,978.0,1079.0,662.0,,2.2,,,9.0,76.5,0.8828,1089.3658484856742
2004-12-29 04:00:00,7042,2004-12-29,29,4,3,53,12,847.0,502.0,1198.0,1020.0,508.0,,1.0,,,9.0,75.8,0.8721,1043.1219494952247
2004-12-29 05:00:00,7043,2004-12-29,29,5,3,53,12,885.0,534.0,1144.0,1036.0,529.0,,1.4,,,9.1,73.9,0.8576,1038.3739831650748
2004-12-29 06:00:00,7044,2004-12-29,29,6,3,53,12,883.0,549.0,1019.0,1025.0,607.0,,1.6,,,9.4,70.9,0.8386,1029.4579943883582
2004-12-29 07:00:00,7045,2004-12-29,29,7,3,53,12,892.0,587.0,1070.0,1041.0,623.0,,2.0,,,10.1,65.9,0.8148,1037.1526647961193
2004-12-29 08:00:00,7046,2004-12-29,29,8,3,53,12,970.0,678.0,916.0,1101.0,732.0,,3.4,,,10.1,64.6,0.7967,1079.7175549320398
2004-12-29 09:00:00,7047,2004-12-29,29,9,3,53,12,904.0,644.0,949.0,1036.0,697.0,,2.9,,,9.3,64.7,0.7575,1050.57251831068
2004-12-29 10:00:00,7048,2004-12-29,29,10,3,53,12,919.0,652.0,953.0,1045.0,712.0,,3.0,,,9.9,61.3,0.7499,1046.85750610356
2004-12-29 11:00:00,7049,2004-12-29,29,11,3,53,12,929.0,668.0,937.0,1054.0,696.0,,3.3,,,10.6,59.9,0.7674,1051.6191687011867
2004-12-29 12:00:00,7050,2004-12-29,29,12,3,53,12,938.0,729.0,874.0,1060.0,702.0,,4.3,,,11.1,55.3,0.7325,1057.2063895670624
2004-12-29 13:00:00,7051,2004-12-29,29,13,3,53,12,971.0,786.0,812.0,1086.0,796.0,,5.5,,,12.0,49.3,0.69,1076.4021298556875
2004-12-29 14:00:00,7052,2004-12-29,29,14,3,53,12,914.0,739.0,870.0,1025.0,714.0,,4.5,,,11.6,46.8,0.6397,1042.1340432852292
2004-12-29 15:00:00,7053,2004-12-29,29,15,3,53,12,892.0,719.0,918.0,1019.0,635.0,,4.1,,,12.0,44.0,0.6169,1026.7113477617431
2004-12-29 16:00:00,7054,2004-12-29,29,16,3,53,12,913.0,735.0,905.0,1024.0,706.0,,4.5,,,11.8,44.3,0.6141,1024.9037825872476
2004-12-29 17:00:00,7055,2004-12-29,29,17,3,53,12,928.0,759.0,871.0,1040.0,775.0,,4.9,,,11.3,45.4,0.6063,1034.9679275290825
2004-12-29 18:00:00,7056,2004-12-29,29,18,3,53,12,1035.0,941.0,734.0,1175.0,965.0,,9.0,,,11.3,44.1,0.5909,1128.3226425096943
2004-12-29 19:00:00,7057,2004-12-29,29,19,3,53,12,1033.0,939.0,729.0,1159.0,979.0,,9.0,,,11.2,45.1,0.5971,1148.7742141698982
2004-12-29 20:00:00,7058,2004-12-29,29,20,3,53,12,990.0,865.0,764.0,1130.0,902.0,,7.2,,,10.8,47.3,0.6122,1136.258071389966
2004-12-29 21:00:00,7059,2004-12-29,29,21,3,53,12,934.0,750.0,891.0,1035.0,798.0,,4.7,,,10.7,47.7,0.6127,1068.752690463322
2004-12-29 22:00:00,7060,2004-12-29,29,22,3,53,12,881.0,670.0,979.0,978.0,697.0,,3.3,,,10.5,46.9,0.5956,1008.2508968211074
2004-12-29 23:00:00,7061,2004-12-29,29,23,3,53,12,855.0,631.0,1033.0,932.0,626.0,,2.7,,,10.2,45.4,0.5632,957.4169656070358
2004-12-30 00:00:00,7062,2004-12-30,30,0,4,53,12,832.0,598.0,1122.0,912.0,537.0,,2.2,,,9.7,46.0,0.5546,927.1389885356785
2004-12-30 01:00:00,7063,2004-12-30,30,1,4,53,12,848.0,639.0,1057.0,929.0,574.0,,2.8,,,9.8,45.2,0.5489,928.3796628452261
2004-12-30 02:00:00,7064,2004-12-30,30,2,4,53,12,806.0,567.0,1163.0,878.0,490.0,,1.8,,,9.4,45.4,0.5355,894.7932209484087
2004-12-30 03:00:00,7065,2004-12-30,30,3,4,53,12,796.0,545.0,1210.0,853.0,450.0,,1.5,,,9.3,44.0,0.5153,866.9310736494696
2004-12-30 04:00:00,7066,2004-12-30,30,4,4,53,12,777.0,493.0,1247.0,828.0,438.0,,0.9,,,8.8,45.2,0.5134,840.9770245498231
2004-12-30 05:00:00,7067,2004-12-30,30,5,4,53,12,785.0,505.0,1226.0,829.0,428.0,,1.1,,,8.7,45.6,0.5128,832.9923415166077
2004-12-30 06:00:00,7068,2004-12-30,30,6,4,53,12,766.0,470.0,1317.0,810.0,404.0,,0.7,,,8.5,44.8,0.498,817.6641138388692
2004-12-30 07:00:00,7069,2004-12-30,30,7,4,53,12,808.0,534.0,1243.0,853.0,480.0,,1.4,,,8.7,43.4,0.4905,841.221371279623
2004-12-30 08:00:00,7070,2004-12-30,30,8,4,53,12,975.0,822.0,852.0,1049.0,876.0,,6.2,,,8.5,43.6,0.4865,979.7404570932076
2004-12-30 09:00:00,7071,2004-12-30,30,9,4,53,12,943.0,816.0,828.0,1033.0,868.0,,6.1,,,8.8,42.0,0.4773,1015.2468190310692
2004-12-30 10:00:00,7072,2004-12-30,30,10,4,53,12,886.0,764.0,920.0,946.0,740.0,,5.0,,,10.8,35.1,0.4549,969.0822730103564
2004-12-30 11:00:00,7073,2004-12-30,30,11,4,53,12,861.0,716.0,973.0,921.0,628.0,,4.1,,,11.7,34.4,0.4712,937.0274243367854
2004-12-30 12:00:00,7074,2004-12-30,30,12,4,53,12,881.0,734.0,961.0,925.0,636.0,,4.4,,,12.6,31.7,0.4613,929.0091414455951
2004-12-30 13:00:00,7075,2004-12-30,30,13,4,53,12,855.0,741.0,965.0,901.0,616.0,,4.6,,,12.5,30.3,0.4367,910.336380481865
2004-12-30 14:00:00,7076,2004-12-30,30,14,4,53,12,855.0,725.0,983.0,898.0,613.0,,4.3,,,11.4,32.8,0.4424,902.1121268272883
2004-12-30 15:00:00,7077,2004-12-30,30,15,4,53,12,844.0,689.0,1040.0,867.0,545.0,,3.6,,,12.1,31.1,0.4383,878.7040422757627
2004-12-30 16:00:00,7078,2004-12-30,30,16,4,53,12,900.0,794.0,906.0,930.0,710.0,,5.6,,,12.3,29.7,0.4226,912.9013474252542
2004-12-30 17:00:00,7079,2004-12-30,30,17,4,53,12,883.0,751.0,962.0,922.0,661.0,,4.8,,,9.8,36.4,0.4414,918.967115808418
2004-12-30 18:00:00,7080,2004-12-30,30,18,4,53,12,994.0,903.0,781.0,1079.0,922.0,,8.1,,,9.3,40.8,0.4781,1025.6557052694727
2004-12-30 19:00:00,7081,2004-12-30,30,19,4,53,12,927.0,774.0,883.0,976.0,755.0,,5.2,,,8.6,45.1,0.5038,992.5519017564908
2004-12-30 20:00:00,7082,2004-12-30,30,20,4,53,12,1078.0,987.0,718.0,1152.0,1015.0,,10.2,,,9.3,41.7,0.4884,1098.8506339188302
2004-12-30 21:00:00,7083,2004-12-30,30,21,4,53,12,952.0,788.0,849.0,1018.0,876.0,,5.5,,,8.7,44.3,0.4998,1044.9502113062767
2004-12-30 22:00:00,7084,2004-12-30,30,22,4,53,12,882.0,660.0,991.0,922.0,727.0,,3.1,,,8.0,47.6,0.5113,962.9834037687589
2004-12-30 23:00:00,7085,2004-12-30,30,23,4,53,12,924.0,724.0,946.0,969.0,781.0,,4.2,,,7.7,47.2,0.4975,966.9944679229196
2004-12-31 00:00:00,7086,2004-12-31,31,0,5,53,12,987.0,823.0,827.0,1027.0,893.0,,6.2,,,7.2,50.2,0.5118,1006.9981559743065
2004-12-31 01:00:00,7087,2004-12-31,31,1,5,53,12,930.0,752.0,889.0,981.0,820.0,,4.8,,,6.9,50.3,0.5029,989.6660519914354
2004-12-31 02:00:00,7088,2004-12-31,31,2,5,53,12,861.0,654.0,995.0,919.0,632.0,,3.0,,,6.7,50.7,0.4998,942.5553506638117
2004-12-31 03:00:00,7089,2004-12-31,31,3,5,53,12,783.0,522.0,1241.0,832.0,458.0,,1.2,,,7.6,46.4,0.4869,868.8517835546039
2004-12-31 04:00:00,7090,2004-12-31,31,4,5,53,12,744.0,431.0,1539.0,778.0,345.0,,0.4,,,7.4,45.7,0.4714,808.2839278515347
2004-12-31 05:00:00,7091,2004-12-31,31,5,5,53,12,753.0,426.0,1568.0,792.0,337.0,,0.4,,,6.9,49.3,0.4913,797.4279759505116
2004-12-31 06:00:00,7092,2004-12-31,31,6,5,53,12,787.0,452.0,1400.0,823.0,370.0,,0.6,,,7.8,48.1,0.5095,814.4759919835038
2004-12-31 07:00:00,7093,2004-12-31,31,7,5,53,12,820.0,506.0,1221.0,871.0,466.0,,1.1,,,8.1,47.8,0.5157,852.1586639945012
2004-12-31 08:00:00,7094,2004-12-31,31,8,5,53,12,840.0,552.0,1152.0,893.0,510.0,,1.6,,,8.5,46.7,0.5191,879.3862213315005
2004-12-31 09:00:00,7095,2004-12-31,31,9,5,53,12,897.0,656.0,953.0,964.0,641.0,,3.1,,,8.9,44.1,0.5039,935.7954071105002
2004-12-31 10:00:00,7096,2004-12-31,31,10,5,53,12,989.0,793.0,815.0,1052.0,862.0,,5.6,,,9.4,42.5,0.5038,1013.2651357035
2004-12-31 11:00:00,7097,2004-12-31,31,11,5,53,12,909.0,737.0,909.0,941.0,753.0,,4.5,,,10.8,36.3,0.4712,965.0883785678334
2004-12-31 12:00:00,7098,2004-12-31,31,12,5,53,12,865.0,697.0,1002.0,883.0,589.0,,3.8,,,11.9,30.6,0.4264,910.3627928559445
2004-12-31 13:00:00,7099,2004-12-31,31,13,5,53,12,924.0,821.0,899.0,955.0,704.0,,6.2,,,12.2,29.7,0.4205,940.1209309519814
2004-12-31 14:00:00,7100,2004-12-31,31,14,5,53,12,912.0,794.0,885.0,943.0,731.0,,5.6,,,12.0,31.1,0.434,942.0403103173271
2004-12-31 15:00:00,7101,2004-12-31,31,15,5,53,12,872.0,717.0,991.0,882.0,592.0,,4.1,,,12.7,28.4,0.416,902.0134367724423
2004-12-31 16:00:00,7102,2004-12-31,31,16,5,53,12,917.0,794.0,907.0,946.0,740.0,,5.6,,,13.3,27.5,0.4185,931.3378122574808
2004-12-31 17:00:00,7103,2004-12-31,31,17,5,53,12,962.0,883.0,818.0,996.0,896.0,,7.6,,,11.4,30.8,0.4148,974.4459374191603
2004-12-31 18:00:00,7104,2004-12-31,31,18,5,53,12,932.0,817.0,883.0,942.0,854.0,,6.1,,,9.8,34.0,0.4112,952.8153124730534
2004-12-31 19:00:00,7105,2004-12-31,31,19,5,53,12,930.0,781.0,933.0,906.0,866.0,,5.3,,,9.3,33.6,0.3958,921.6051041576844
2004-12-31 20:00:00,7106,2004-12-31,31,20,5,53,12,962.0,780.0,919.0,909.0,884.0,,5.3,,,9.6,32.3,0.3871,913.2017013858948
2004-12-31 21:00:00,7107,2004-12-31,31,21,5,53,12,974.0,790.0,915.0,895.0,951.0,,5.5,,,9.1,32.5,0.3766,901.0672337952983
2004-12-31 22:00:00,7108,2004-12-31,31,22,5,53,12,1055.0,791.0,845.0,936.0,1195.0,,5.6,,,9.1,37.2,0.431,924.3557445984328
2004-12-31 23:00:00,7109,2004-12-31,31,23,5,53,12,1003.0,744.0,882.0,899.0,1138.0,,4.6,,,7.8,38.4,0.4085,907.4519148661443
2005-01-01 00:00:00,7110,2005-01-01,1,0,6,53,1,1046.0,724.0,848.0,898.0,1201.0,,4.2,,,8.2,40.1,0.4375,901.1506382887147
2005-01-01 01:00:00,7111,2005-01-01,1,1,6,53,1,1275.0,930.0,649.0,1024.0,1617.0,1.6,8.8,215.0,106.0,5.3,50.7,0.4564,983.0502127629048
2005-01-01 02:00:00,7112,2005-01-01,1,2,6,53,1,1173.0,878.0,738.0,1002.0,1355.0,2.5,7.5,300.0,129.0,5.9,50.0,0.4689,995.6834042543015
2005-01-01 03:00:00,7113,2005-01-01,1,3,6,53,1,1163.0,881.0,748.0,1001.0,1296.0,2.7,7.6,,,4.9,53.9,0.4693,999.2278014181005
2005-01-01 04:00:00,7114,2005-01-01,1,4,6,53,1,1054.0,791.0,830.0,967.0,1131.0,1.9,5.6,253.0,126.0,4.3,55.3,0.465,977.7426004727002
2005-01-01 05:00:00,7115,2005-01-01,1,5,6,53,1,1004.0,753.0,879.0,942.0,1036.0,1.4,4.8,181.0,106.0,4.2,57.1,0.4759,953.9142001575668
2005-01-01 06:00:00,7116,2005-01-01,1,6,6,53,1,1001.0,777.0,859.0,954.0,1009.0,1.5,5.3,171.0,99.0,3.5,58.3,0.4636,953.9714000525223
2005-01-01 07:00:00,7117,2005-01-01,1,7,6,53,1,974.0,736.0,888.0,945.0,966.0,1.4,4.5,168.0,97.0,3.0,60.7,0.4667,947.9904666841741
2005-01-01 08:00:00,7118,2005-01-01,1,8,6,53,1,915.0,653.0,973.0,905.0,901.0,1.1,3.0,169.0,94.0,2.6,63.2,0.4721,919.3301555613913
2005-01-01 09:00:00,7119,2005-01-01,1,9,6,53,1,939.0,649.0,996.0,897.0,879.0,1.0,3.0,145.0,86.0,3.9,59.0,0.4807,904.4433851871304
2005-01-01 10:00:00,7120,2005-01-01,1,10,6,53,1,973.0,748.0,878.0,968.0,991.0,1.2,4.7,190.0,97.0,4.7,57.2,0.4932,946.8144617290435
2005-01-01 11:00:00,7121,2005-01-01,1,11,6,53,1,1011.0,782.0,846.0,992.0,1019.0,1.7,5.4,225.0,113.0,6.8,48.6,0.4822,976.9381539096812
2005-01-01 12:00:00,7122,2005-01-01,1,12,6,53,1,1097.0,875.0,778.0,1080.0,1151.0,2.3,7.4,261.0,125.0,8.6,43.6,0.4887,1045.646051303227
2005-01-01 13:00:00,7123,2005-01-01,1,13,6,53,1,1149.0,914.0,742.0,1072.0,1242.0,2.2,8.4,382.0,147.0,9.5,41.2,0.4908,1063.215350434409
2005-01-01 14:00:00,7124,2005-01-01,1,14,6,53,1,1117.0,934.0,721.0,1075.0,1206.0,2.4,8.9,357.0,153.0,10.9,35.9,0.468,1071.0717834781362
2005-01-01 15:00:00,7125,2005-01-01,1,15,6,53,1,1085.0,896.0,760.0,1049.0,1138.0,2.2,7.9,299.0,147.0,12.5,32.3,0.467,1056.3572611593788
2005-01-01 16:00:00,7126,2005-01-01,1,16,6,53,1,1102.0,885.0,772.0,1051.0,1142.0,2.1,7.7,313.0,139.0,12.8,32.6,0.4814,1052.785753719793
2005-01-01 17:00:00,7127,2005-01-01,1,17,6,53,1,1281.0,1053.0,659.0,1192.0,1438.0,3.0,12.1,510.0,165.0,10.9,39.7,0.5166,1145.595251239931
2005-01-01 18:00:00,7128,2005-01-01,1,18,6,53,1,1472.0,1198.0,555.0,1344.0,1735.0,4.7,16.6,832.0,191.0,9.0,51.8,0.5961,1277.8650837466437
2005-01-01 19:00:00,7129,2005-01-01,1,19,6,53,1,1328.0,1029.0,637.0,1188.0,1611.0,3.6,11.4,622.0,172.0,8.1,54.1,0.5882,1217.955027915548
2005-01-01 20:00:00,7130,2005-01-01,1,20,6,53,1,1198.0,897.0,720.0,1072.0,1436.0,2.5,7.9,402.0,151.0,7.8,54.6,0.5786,1120.6516759718495
2005-01-01 21:00:00,7131,2005-01-01,1,21,6,53,1,1176.0,905.0,718.0,1104.0,1389.0,2.3,8.1,334.0,137.0,6.2,59.6,0.5698,1109.5505586572833
2005-01-01 22:00:00,7132,2005-01-01,1,22,6,53,1,1118.0,830.0,765.0,1058.0,1313.0,2.1,6.4,295.0,130.0,5.7,59.9,0.5523,1075.183519552428
2005-01-01 23:00:00,7133,2005-01-01,1,23,6,53,1,1091.0,773.0,820.0,1003.0,1232.0,1.7,5.2,222.0,115.0,5.6,59.7,0.5463,1027.0611731841427
2005-01-02 00:00:00,7134,2005-01-02,2,0,7,53,1,1078.0,775.0,809.0,1012.0,1195.0,1.8,5.2,230.0,112.0,4.7,62.9,0.5424,1017.0203910613809
2005-01-02 01:00:00,7135,2005-01-02,2,1,7,53,1,1043.0,726.0,875.0,972.0,1107.0,1.6,4.3,195.0,105.0,4.5,63.5,0.5411,987.0067970204603
2005-01-02 02:00:00,7136,2005-01-02,2,2,7,53,1,992.0,685.0,916.0,963.0,1035.0,1.3,3.6,167.0,96.0,4.5,63.6,0.5414,971.0022656734868
2005-01-02 03:00:00,7137,2005-01-02,2,3,7,53,1,1004.0,739.0,868.0,1004.0,1030.0,1.3,4.5,,,3.1,70.0,0.5388,993.0007552244956
2005-01-02 04:00:00,7138,2005-01-02,2,4,7,53,1,947.0,673.0,929.0,974.0,929.0,1.3,3.3,148.0,87.0,3.2,68.3,0.531,980.3335850748318
2005-01-02 05:00:00,7139,2005-01-02,2,5,7,53,1,923.0,634.0,984.0,943.0,875.0,1.1,2.7,123.0,75.0,3.1,69.2,0.5337,955.4445283582772
2005-01-02 06:00:00,7140,2005-01-02,2,6,7,53,1,911.0,613.0,992.0,934.0,861.0,1.0,2.4,148.0,82.0,2.4,71.9,0.5288,941.1481761194258
2005-01-02 07:00:00,7141,2005-01-02,2,7,7,53,1,924.0,629.0,994.0,941.0,852.0,1.0,2.6,143.0,83.0,3.1,68.7,0.5317,941.0493920398086
2005-01-02 08:00:00,7142,2005-01-02,2,8,7,53,1,954.0,674.0,940.0,981.0,891.0,1.2,3.4,180.0,88.0,2.1,73.1,0.5289,967.6831306799362
2005-01-02 09:00:00,7143,2005-01-02,2,9,7,53,1,960.0,704.0,887.0,1003.0,947.0,1.3,3.9,226.0,106.0,3.3,68.2,0.5346,991.2277102266454
2005-01-02 10:00:00,7144,2005-01-02,2,10,7,53,1,1016.0,760.0,835.0,1044.0,1016.0,1.6,4.9,254.0,112.0,4.1,65.8,0.5451,1026.4092367422152
2005-01-02 11:00:00,7145,2005-01-02,2,11,7,53,1,1139.0,879.0,753.0,1092.0,1201.0,2.2,7.5,372.0,141.0,6.6,56.6,0.5528,1070.1364122474051
2005-01-02 12:00:00,7146,2005-01-02,2,12,7,53,1,1130.0,860.0,752.0,1058.0,1218.0,2.2,7.1,379.0,148.0,8.0,51.2,0.5516,1062.0454707491351
2005-01-02 13:00:00,7147,2005-01-02,2,13,7,53,1,1237.0,962.0,685.0,1138.0,1385.0,2.8,9.6,478.0,171.0,10.3,44.9,0.5612,1112.6818235830451
2005-01-02 14:00:00,7148,2005-01-02,2,14,7,53,1,1159.0,837.0,742.0,1087.0,1311.0,2.1,6.5,344.0,160.0,12.3,41.7,0.5961,1095.5606078610151
2005-01-02 15:00:00,7149,2005-01-02,2,15,7,53,1,1124.0,790.0,791.0,1071.0,1206.0,1.6,5.5,258.0,137.0,13.5,41.3,0.6342,1079.186869287005
2005-01-02 16:00:00,7150,2005-01-02,2,16,7,53,1,1312.0,998.0,640.0,1249.0,1473.0,2.8,10.5,474.0,167.0,13.4,43.1,0.66,1192.3956230956683
2005-01-02 17:00:00,7151,2005-01-02,2,17,7,53,1,1246.0,936.0,665.0,1182.0,1460.0,2.6,8.9,438.0,164.0,9.9,53.3,0.6504,1185.465207698556
2005-01-02 18:00:00,7152,2005-01-02,2,18,7,53,1,1232.0,931.0,674.0,1171.0,1627.0,2.8,8.8,451.0,166.0,8.9,54.6,0.6226,1175.8217358995187
2005-01-02 19:00:00,7153,2005-01-02,2,19,7,53,1,1286.0,996.0,644.0,1217.0,1827.0,2.9,10.5,473.0,167.0,8.9,54.8,0.6244,1203.2739119665064
2005-01-02 20:00:00,7154,2005-01-02,2,20,7,53,1,1347.0,1084.0,582.0,1290.0,2004.0,3.4,13.0,560.0,174.0,8.3,58.2,0.6391,1261.0913039888355
2005-01-02 21:00:00,7155,2005-01-02,2,21,7,53,1,,,,,,2.9,,470.0,160.0,,,,1261.0913039888355
2005-01-02 22:00:00,7156,2005-01-02,2,22,7,53,1,,,,,,3.2,,506.0,169.0,,,,1261.0913039888355
2005-01-02 23:00:00,7157,2005-01-02,2,23,7,53,1,,,,,,3.1,,482.0,162.0,,,,1261.0913039888355
2005-01-03 00:00:00,7158,2005-01-03,3,0,1,1,1,,,,,,3.0,,436.0,149.0,,,,1261.0913039888355
2005-01-03 01:00:00,7159,2005-01-03,3,1,1,1,1,,,,,,3.4,,472.0,158.0,,,,1261.0913039888355
2005-01-03 02:00:00,7160,2005-01-03,3,2,1,1,1,,,,,,3.0,,379.0,143.0,,,,1261.0913039888355
2005-01-03 03:00:00,7161,2005-01-03,3,3,1,1,1,,,,,,2.7,,,,,,,1261.0913039888355
2005-01-03 04:00:00,7162,2005-01-03,3,4,1,1,1,,,,,,,,286.0,121.0,,,,1261.0913039888355
2005-01-03 05:00:00,7163,2005-01-03,3,5,1,1,1,,,,,,1.1,,155.0,92.0,,,,1261.0913039888355
2005-01-03 06:00:00,7164,2005-01-03,3,6,1,1,1,,,,,,1.4,,264.0,102.0,,,,1261.0913039888355
2005-01-03 07:00:00,7165,2005-01-03,3,7,1,1,1,,,,,,1.8,,366.0,121.0,,,,1261.0913039888355
2005-01-03 08:00:00,7166,2005-01-03,3,8,1,1,1,,,,,,3.6,,622.0,164.0,,,,1261.0913039888355
2005-01-03 09:00:00,7167,2005-01-03,3,9,1,1,1,,,,,,3.1,,551.0,175.0,,,,1261.0913039888355
2005-01-03 10:00:00,7168,2005-01-03,3,10,1,1,1,,,,,,1.9,,349.0,130.0,,,,1261.0913039888355
2005-01-03 11:00:00,7169,2005-01-03,3,11,1,1,1,,,,,,1.7,,285.0,117.0,,,,1261.0913039888355
2005-01-03 12:00:00,7170,2005-01-03,3,12,1,1,1,,,,,,1.7,,265.0,115.0,,,,1261.0913039888355
2005-01-03 13:00:00,7171,2005-01-03,3,13,1,1,1,,,,,,1.6,,222.0,106.0,,,,1261.0913039888355
2005-01-03 14:00:00,7172,2005-01-03,3,14,1,1,1,,,,,,1.6,,237.0,102.0,,,,1261.0913039888355
2005-01-03 15:00:00,7173,2005-01-03,3,15,1,1,1,,,,,,1.7,,294.0,122.0,,,,1261.0913039888355
2005-01-03 16:00:00,7174,2005-01-03,3,16,1,1,1,,,,,,2.2,,329.0,138.0,,,,1261.0913039888355
2005-01-03 17:00:00,7175,2005-01-03,3,17,1,1,1,,,,,,3.3,,487.0,162.0,,,,1261.0913039888355
2005-01-03 18:00:00,7176,2005-01-03,3,18,1,1,1,,,,,,3.9,,604.0,177.0,,,,1261.0913039888355
2005-01-03 19:00:00,7177,2005-01-03,3,19,1,1,1,,,,,,5.0,,728.0,190.0,,,,1261.0913039888355
2005-01-03 20:00:00,7178,2005-01-03,3,20,1,1,1,,,,,,4.2,,653.0,182.0,,,,1261.0913039888355
2005-01-03 21:00:00,7179,2005-01-03,3,21,1,1,1,,,,,,3.2,,509.0,163.0,,,,1261.0913039888355
2005-01-03 22:00:00,7180,2005-01-03,3,22,1,1,1,,,,,,1.7,,277.0,135.0,,,,1261.0913039888355
2005-01-03 23:00:00,7181,2005-01-03,3,23,1,1,1,,,,,,1.5,,268.0,130.0,,,,1261.0913039888355
2005-01-04 00:00:00,7182,2005-01-04,4,0,2,1,1,,,,,,1.3,,193.0,117.0,,,,1261.0913039888355
2005-01-04 01:00:00,7183,2005-01-04,4,1,2,1,1,,,,,,1.2,,167.0,104.0,,,,1261.0913039888355
2005-01-04 02:00:00,7184,2005-01-04,4,2,2,1,1,,,,,,1.3,,159.0,97.0,,,,1261.0913039888355
2005-01-04 03:00:00,7185,2005-01-04,4,3,2,1,1,,,,,,0.8,,,,,,,1261.0913039888355
